energy level,average power,variation of power,target level,infer level,judge
113.551,130.758,12.62232966,1,1,true
103.693,122.3108,13.98992377,1,1,true
90.904,112.7486,16.14762237,0,0,true
76.7189,101.75558,18.56300285,0,0,true
65.777,90.12878,19.40375924,0,0,true
54.4102,78.30062,19.58132537,0,0,true
41.8824,65.9385,19.04676445,0,0,true
33.9077,54.53924,17.35005231,0,0,true
22.1026,43.61598,17.08586779,0,0,true
14.4147,33.34352,15.82477714,0,0,true
7.86367,24.034214,13.90859577,0,0,true
3.1254,16.282814,12.16548288,0,0,true
0.60129,9.621532,8.737935875,0,0,true
0.0680765,5.2146273,5.995696411,0,0,true
1.57093,2.6458733,3.13991276,0,0,true
5.04369,2.0818773,2.022985026,0,0,true
10.204,3.4975973,4.2198488,0,0,true
17.1639,6.8101193,6.977530349,0,0,true
25.5029,11.897084,9.608883637,0,0,true
35.9832,18.779538,12.30846499,0,0,true
45.3276,26.83632,14.12055803,0,0,true
56.3701,36.06954,15.54757996,0,0,true
67.9302,46.2228,16.65190649,0,0,true
81.3576,57.39374,17.96061227,0,0,true
90.9505,68.3872,18.3963208,0,0,true
105.489,80.41948,19.20037811,1,0,false
117.324,92.61026,19.46222887,1,1,true
124.945,104.01322,18.03750243,1,1,true
133.763,114.4943,16.76240644,1,1,true
139.809,124.266,13.5370417,1,1,true
149.128,132.9938,12.42655265,1,1,true
145.988,138.7266,9.703845439,1,1,true
147.05,143.1476,6.290444126,1,1,true
145.988,145.5926,3.477994365,1,1,true
140.848,145.8004,3.050863615,1,1,true
133.763,142.7274,5.564182492,1,1,true
125.873,138.7044,8.893215802,1,1,true
115.482,132.3908,12.11074158,1,1,true
105.489,124.291,14.11975072,1,1,true
92.6326,114.64792,16.28376894,0,0,true
82.1514,104.3256,17.45372884,0,0,true
68.6557,92.88214,18.519031,0,0,true
57.0311,81.19196,19.12498296,0,0,true
44.1857,68.9313,19.30387332,0,0,true
31.482,56.70118,19.89583734,0,0,true
21.7373,44.61836,18.8955278,0,0,true
14.4333,33.77388,17.12815142,0,0,true
7.3923,23.84612,14.45494442,0,0,true
3.29136,15.667252,11.29282856,0,0,true
0.479586,9.4667692,8.637721306,0,0,true
0.118214,5.142952,5.953853788,0,0,true
1.90486,2.637264,2.940060025,0,0,true
6.25928,2.41066,2.491369979,0,0,true
12.2102,4.194428,5.103280999,0,0,true
18.988,7.8961108,7.757437584,0,0,true
27.6906,13.410588,10.24683099,0,0,true
37.5205,20.533716,12.40162791,0,0,true
47.6551,28.81288,14.17999174,0,0,true
58.9624,38.16332,15.81517938,0,0,true
71.5134,48.6684,17.27158798,0,0,true
82.1071,59.5517,17.88210331,0,0,true
92.5857,70.56474,17.87816131,0,0,true
102.801,81.59392,17.2091938,1,0,false
109.024,91.60624,15.1955276,1,1,true
117.271,100.75776,13.78243748,1,1,true
122.936,108.92354,11.94204471,1,1,true
126.805,115.7674,9.86254563,1,1,true
129.733,121.1538,8.22987173,1,1,true
130.734,125.4958,5.50696193,1,1,true
130.734,128.1884,3.348411907,1,1,true
125.819,128.765,2.302795149,1,1,true
122.019,127.8078,3.817630771,1,1,true
117.271,125.3154,5.799885542,1,1,true
106.342,120.437,9.303083333,1,1,true
96.7612,113.64244,11.93602223,0,1,false
88.4563,106.1699,13.93514685,0,0,true
79.7382,97.71374,14.71955209,0,0,true
69.3443,88.1284,14.40143958,0,0,true
58.9624,78.65248,14.99634022,0,0,true
48.2291,68.94606,16.01674315,0,0,true
37.0144,58.65768,16.85134917,0,0,true
28.1545,48.34094,16.50569538,0,0,true
19.7391,38.4199,15.60881856,0,0,true
12.8139,29.1902,13.98460749,0,0,true
7.37904,21.020188,11.85093344,0,0,true
3.1254,14.242388,9.956081672,0,0,true
0.740933,8.7596746,7.663810161,0,0,true
0.00192653,4.812239906,5.319189566,0,0,true
1.07401,2.464261906,2.9815225,0,0,true
3.60832,1.710117906,1.570673822,0,0,true
8.36371,2.757779906,3.414943303,0,0,true
14.1017,5.429933306,5.82155872,0,0,true
21.3299,9.695528,8.184304744,0,0,true
29.0938,15.299486,10.1596264,0,0,true
38.0903,22.195882,11.80898477,0,0,true
47.6888,30.0609,13.29544876,0,0,true
58.3647,38.9135,14.67687149,0,0,true
69.385,48.52452,15.96177483,0,0,true
79.7817,58.6621,16.61865521,0,0,true
87.6783,68.5797,16.0597771,0,0,true
97.6748,78.5769,15.3463421,0,0,true
104.589,87.82176,13.98928161,1,1,true
111.791,96.30296,12.82338273,1,1,true
120.14,104.37462,12.52248525,1,1,true
122.99,111.43696,10.55500577,1,1,true
126.86,117.274,8.996534361,1,1,true
125.873,121.5308,6.045295005,1,1,true
121.104,123.3934,2.922089458,1,1,true
125.873,124.54,2.405450789,1,1,true
114.541,122.8502,5.15861306,1,1,true
110.865,119.6512,6.760985002,1,1,true
101.962,114.869,9.255991168,1,1,true
95.137,109.6756,11.81432469,0,0,true
83.7057,101.24214,12.39734621,0,0,true
72.2578,92.7855,15.16933799,0,0,true
61.6895,82.9504,16.40794164,0,0,true
51.9563,72.94926,17.14614745,0,0,true
40.2572,61.9733,16.95639983,0,0,true
30.5047,51.3331,16.59807426,0,0,true
21.7373,41.229,16.04359997,0,0,true
14.1017,31.71144,14.94930603,0,0,true
7.87735,22.89565,12.87969067,0,0,true
3.44349,15.532908,10.83350114,0,0,true
0.984959,9.6289598,8.406310586,0,0,true
0.0,5.2814998,5.793685201,0,0,true
0.818422,2.6248442,3.205510483,0,0,true
3.43445,1.7362642,1.598433774,0,0,true
7.61943,2.5714522,3.099567996,0,0,true
13.7559,5.1256404,5.665351096,0,0,true
20.9041,9.3064604,8.11905368,0,0,true
29.5427,15.051316,10.44171799,0,0,true
37.0144,21.767306,11.81123166,0,0,true
47.051,29.65362,13.09726897,0,0,true
56.9943,38.3013,14.20402454,0,0,true
65.1063,47.14174,14.4230355,0,0,true
75.1888,56.27096,14.93564436,0,0,true
83.6611,65.6003,14.46128998,0,0,true
90.904,74.3709,13.6757012,0,0,true
97.6267,82.49738,12.81392634,0,0,true
102.801,90.03632,10.98175843,1,1,true
106.342,96.26696,9.133975707,1,1,true
109.024,101.33954,7.226636023,1,1,true
110.814,105.32154,5.255481663,1,1,true
109.892,107.7746,3.243122539,1,1,true
108.11,108.8364,1.718289498,1,0,false
109.892,109.5464,1.022476797,1,0,false
99.3205,107.6057,4.734088661,0,1,false
95.0895,104.4608,6.829283917,0,0,true
87.6326,100.00892,9.235132368,0,0,true
78.9996,94.18684,11.69862846,0,0,true
69.3443,86.0773,12.13577541,0,0,true
62.3424,78.68168,13.26268577,0,0,true
52.5203,70.16784,13.75108381,0,0,true
43.5718,61.35568,13.87830957,0,0,true
34.9377,52.5433,13.86309358,0,0,true
28.6222,44.39888,13.48173758,0,0,true
19.7391,35.87822,12.74907446,0,0,true
13.7559,28.12534,11.85388198,0,0,true
7.61943,20.934866,11.01638222,0,0,true
4.10612,14.76855,9.778199936,0,0,true
1.56482,9.357074,7.389981073,0,0,true
0.118214,5.4328968,5.454849168,0,0,true
0.317288,2.7451744,3.154335524,0,0,true
1.79215,1.5797184,1.593563602,0,0,true
5.23161,1.8048164,2.052927269,0,0,true
11.3401,3.7598724,4.706666993,0,0,true
14.4333,6.6228896,6.088655437,0,0,true
20.9264,10.744712,7.552641903,0,0,true
27.7163,15.929542,8.683946699,0,0,true
35.9832,22.07986,10.00268856,0,0,true
44.7385,28.75954,11.99162219,0,0,true
53.8361,36.6401,13.11747489,0,0,true
62.3809,44.931,13.78627844,0,0,true
61.6895,51.72564,11.33480983,0,0,true
84.5108,61.43116,14.74761305,0,0,true
90.9505,70.67356,16.09040949,0,0,true
91.7896,78.26426,15.08226246,0,0,true
95.9474,84.97756,13.64705915,0,0,true
101.127,92.86506,6.172039509,1,1,true
102.851,96.5331,5.362579536,1,1,true
102.851,98.9132,4.885056159,1,1,true
102.851,101.12548,2.98934661,1,1,true
102.851,102.5062,0.770996239,1,0,false
100.246,102.33,1.164991416,1,0,false
91.7896,100.11772,4.790263489,0,0,true
87.6783,97.08318,6.946450217,0,0,true
80.5677,92.62652,9.126841222,0,0,true
70.8141,86.21914,11.17101165,0,0,true
64.4391,79.05776,11.40566229,0,0,true
54.4462,71.58908,13.08701417,0,0,true
43.0263,62.65868,14.51971884,0,0,true
36.5117,53.84748,14.30064928,0,0,true
28.6483,45.41432,14.22652294,0,0,true
19.7607,36.47864,13.29012697,0,0,true
16.464,28.8822,11.13253113,0,0,true
7.3923,21.7554,11.21981332,0,0,true
4.29603,15.312266,9.785808298,0,0,true
1.46283,9.875172,7.892960392,0,0,true
0.0680765,5.9366473,6.520944511,0,0,true
0.362763,2.7163999,3.101771026,0,0,true
2.14772,1.6674839,1.691313483,0,0,true
5.42296,1.8928699,2.143741885,0,0,true
10.4706,3.6944239,4.345890368,0,0,true
15.74,6.8288086,6.292271514,0,0,true
23.3345,11.423156,8.418115673,0,0,true
29.5427,16.902152,9.69079282,0,0,true
37.0144,23.22044,10.59212817,0,0,true
46.4508,30.41648,11.90534506,0,0,true
54.4102,38.15052,12.53167611,0,0,true
60.9638,45.67638,12.7073805,0,0,true
70.0365,53.77514,12.75813784,0,0,true
76.7189,61.71604,12.054922,0,0,true
82.1071,68.8473,11.28913203,0,0,true
86.8582,75.3369,10.18781293,0,0,true
90.069,81.15794,8.003005106,0,0,true
93.3851,85.82766,6.576054145,0,0,true
95.0895,89.50178,5.203228206,0,0,true
93.3851,91.75738,3.288409957,0,0,true
93.3851,93.06276,1.829069654,0,0,true
90.904,93.22976,1.495007023,0,0,true
85.2297,91.59868,3.860534408,0,0,true
81.3136,88.8435,5.367887523,0,0,true
75.1888,85.20424,7.329060319,0,0,true
68.6153,80.25028,8.666290472,0,0,true
61.6512,74.39972,9.509168308,0,0,true
55.7129,68.49636,10.23911136,0,0,true
47.051,61.64384,10.95666782,0,0,true
39.6715,54.54038,11.48059605,0,0,true
31.9489,47.2071,11.94364852,0,0,true
24.5998,39.79682,12.23212676,0,0,true
17.5091,32.15606,11.7261939,0,0,true
12.2102,25.1879,10.99109092,0,0,true
7.37904,18.729408,9.772877637,0,0,true
3.76752,13.093132,8.250782346,0,0,true
1.3529,8.443752,6.512442022,0,0,true
0.150322,4.9719964,4.898535914,0,0,true
0.186284,2.5672132,3.065092048,0,0,true
1.57093,1.4055912,1.472347764,0,0,true
4.11601,1.4752892,1.613583365,0,0,true
7.87735,2.7801792,3.273847848,0,0,true
12.5361,5.2573348,5.011303756,0,0,true
18.6284,8.945758,6.809922195,0,0,true
24.624,13.556372,8.2254261,0,0,true
33.4548,19.42413,10.06608937,0,0,true
40.785,26.00566,11.31017875,0,0,true
48.263,33.15104,11.94108909,0,0,true
55.7494,40.57524,12.19163143,0,0,true
63.7363,48.3977,11.94342653,0,0,true
70.0773,55.7222,11.7159618,0,0,true
76.7616,62.91752,11.28858164,0,0,true
82.1514,69.6952,10.4310924,0,0,true
87.6783,76.08098,9.490078656,0,0,true
92.6326,81.86024,8.871473119,0,0,true
95.9474,87.03426,7.755161639,0,0,true
95.9474,90.87142,5.934384236,0,0,true
95.9474,93.63062,3.623829673,0,0,true
89.3299,93.96094,2.960113538,0,0,true
89.3299,93.3004,3.624554024,0,0,true
86.0873,91.32838,4.41948684,0,0,true
80.5677,88.25244,5.596367339,0,0,true
77.4897,84.5609,5.333013563,0,0,true
67.9302,80.28096,8.306797279,0,0,true
59.676,74.35018,10.52166608,0,0,true
45.9205,66.31682,14.059109,0,0,true
43.0263,58.80854,14.56128069,0,0,true
34.9666,50.30392,13.28470115,0,0,true
27.7163,42.26114,12.06250822,0,0,true
20.1529,34.35652,10.66651606,0,0,true
14.1017,27.99276,11.5015559,0,0,true
8.86464,21.160428,10.4357199,0,0,true
4.29603,15.026314,9.236852291,0,0,true
1.67656,9.818366,7.463985803,0,0,true
0.226099,5.8330058,5.670931358,0,0,true
0.118214,3.0363086,3.668031327,0,0,true
1.56482,1.5763446,1.684946041,0,0,true
3.93016,1.5031706,1.538924847,0,0,true
7.37904,2.6436666,3.06044443,0,0,true
12.2102,5.0404868,4.858381244,0,0,true
17.8784,8.592524,6.555796628,0,0,true
23.3345,12.94646,7.827313031,0,0,true
30.5047,18.261368,9.094286779,0,0,true
37.5205,24.28966,10.0201271,0,0,true
45.8875,31.02512,11.12803914,0,0,true
52.5203,37.9535,11.66755426,0,0,true
58.3275,44.9521,11.19162628,0,0,true
62.9987,51.4509,10.0845227,0,0,true
70.0365,57.9541,9.309951993,0,0,true
73.716,63.5198,8.582691857,0,0,true
77.4468,68.5051,7.799946256,0,0,true
79.7382,72.78724,6.600606513,0,0,true
81.3136,76.45022,4.584435964,0,0,true
82.1071,78.86434,3.383519716,0,0,true
79.7382,80.06878,1.788691606,0,0,true
77.4468,80.06878,1.788691606,0,0,true
75.1888,79.1589,2.844432467,0,0,true
70.773,77.05078,4.353817902,0,0,true
65.777,73.78476,5.568218558,0,0,true
61.6512,70.16736,6.526334122,0,0,true
54.4102,65.56004,8.055014043,0,0,true
48.2291,60.1681,8.969620703,0,0,true
40.7539,54.16428,10.07514723,0,0,true
33.9077,47.79042,10.93592335,0,0,true
27.256,40.91138,10.85487107,0,0,true
21.3074,34.29082,10.65659093,0,0,true
15.74,27.793,9.912122253,0,0,true
10.4706,21.73634,9.242099754,0,0,true
6.69361,16.293522,8.241450329,0,0,true
3.28252,11.498826,7.173749274,0,0,true
0.899764,7.4172988,5.888301635,0,0,true
0.06681,4.2826608,4.310479612,0,0,true
0.152219,2.2189846,2.819445804,0,0,true
1.67656,1.2155746,1.326168579,0,0,true
4.29603,1.4182766,1.735395782,0,0,true
7.87735,2.8137938,3.307560531,0,0,true
12.8314,5.3667118,5.098514222,0,0,true
18.2515,8.986568,6.65750378,0,0,true
25.9481,13.840876,8.569207174,0,0,true
32.447,19.47107,9.878177832,0,0,true
40.2572,25.94704,10.93470975,0,0,true
47.6888,32.91852,11.57527491,0,0,true
53.194,39.90702,11.04225871,0,0,true
65.1457,47.74654,12.47572704,0,0,true
75.2311,56.30336,13.94457182,0,0,true
81.3576,64.52344,14.23193107,0,0,true
89.3299,72.85166,14.10098011,0,0,true
95.137,81.24026,11.76563101,0,0,true
102.851,88.78132,10.92441742,1,1,true
106.392,95.0135,10.12050931,1,1,true
110.865,100.91498,8.665274823,1,1,true
113.603,105.7696,7.233309187,1,1,true
115.482,109.8386,5.190803724,1,1,true
114.541,112.1766,3.665125005,1,1,true
111.791,113.2564,1.90983083,1,0,false
111.791,113.4416,1.646733372,1,0,false
109.943,112.7096,2.257318941,1,1,true
105.489,110.711,3.348910569,1,1,true
99.3691,107.67662,5.310209358,0,1,false
93.4322,104.00486,7.60525418,0,0,true
84.5108,98.54882,10.02387277,0,0,true
79.0429,92.3688,10.74246762,0,0,true
74.5137,86.17374,10.20261668,0,0,true
66.5307,79.60606,10.15422253,0,0,true
61.6895,73.25752,9.229763198,0,0,true
53.8361,67.12258,10.03894809,0,0,true
46.484,60.6108,10.89681693,0,0,true
40.2572,53.7595,10.73824151,0,0,true
34.9666,47.44668,10.63073824,0,0,true
30.0485,41.11848,9.376280597,0,0,true
26.3722,35.6257,8.008125655,0,0,true
22.5404,30.83698,6.985404552,0,0,true
18.2515,26.43584,6.480491928,0,0,true
17.899,23.02232,5.239997128,0,0,true
15.4319,20.099,4.340177152,0,0,true
14.4333,17.71122,3.145957822,0,0,true
13.774,15.95794,2.02478212,0,0,true
13.1478,14.9372,1.859159026,0,0,true
14.1017,14.17774,0.846727921,0,0,true
14.4333,13.97802,0.538689592,0,0,true
13.774,13.84616,0.476485806,0,0,true
17.5295,14.59726,1.706545145,0,0,true
20.9264,16.15298,3.06206387,0,0,true
23.7842,18.08948,4.265634431,0,0,true
27.7163,20.74608,5.403770482,0,0,true
33.9361,24.7785,6.341679874,0,0,true
40.2572,29.32404,7.819848108,0,0,true
46.484,34.43556,9.191106895,0,0,true
53.194,40.31752,10.04173937,0,0,true
61.0019,46.97464,10.61617534,0,0,true
70.0773,54.20288,11.76121615,0,0,true
78.2644,61.80432,12.73646463,0,0,true
86.9037,69.88826,13.39203464,0,0,true
94.2827,78.106,13.19204779,0,0,true
101.962,86.29802,12.6207472,1,0,false
103.743,93.03116,10.62629685,1,1,true
110.865,99.55128,9.20735525,1,1,true
111.791,104.52874,7.160228494,1,1,true
111.791,108.0304,4.78347309,1,1,true
109.075,109.453,3.379098105,1,1,true
103.743,109.453,3.379098105,1,1,true
96.8092,106.64184,6.403749833,0,1,false
88.5022,101.98408,9.461647547,0,0,true
76.7616,94.9782,12.77377334,0,0,true
64.4391,86.05102,15.71719828,0,0,true
52.5557,75.81356,17.83972853,0,0,true
39.151,64.28192,19.43872718,0,0,true
28.1804,52.21756,19.36756521,0,0,true
18.6284,40.59092,18.37347484,0,0,true
10.204,29.7439,16.70836852,0,0,true
4.11601,20.055962,13.99828675,0,0,true
0.605077,12.3467774,11.18444168,0,0,true
0.118214,6.7343402,7.773413728,0,0,true
2.54323,3.5173062,4.063682177,0,0,true
6.92265,2.8610362,2.774215755,0,0,true
15.74,5.1858342,6.481790124,0,0,true
26.3472,10.3342588,10.7510825,0,0,true
39.1205,18.134716,14.8525044,0,0,true
55.0596,28.63799,19.04695741,0,0,true
71.5134,41.55614,22.26824051,0,0,true
90.069,56.42194,25.32569147,0,0,true
109.892,73.1309,27.94715193,1,0,false
128.735,91.0538,29.38166992,1,1,true
148.058,109.65348,30.32031503,1,1,true
167.53,128.8568,30.53061735,1,1,true
183.55,147.553,29.44311298,1,1,true
197.824,165.1394,27.52273062,1,1,true
211.426,181.6776,24.89784884,2,1,false
220.311,196.1282,21.20008489,2,1,false
228.051,208.2324,17.79342733,2,1,false
233.31,218.1844,14.06127534,2,1,false
238.553,226.3302,10.71729381,2,1,false
239.911,232.0272,8.053965682,2,1,false
239.911,235.9472,5.184554291,2,1,false
235.924,237.5218,2.862348284,2,1,false
233.31,237.5218,2.862348284,2,1,false
225.407,234.8926,5.998201672,2,1,false
221.543,231.219,7.574042679,2,1,false
212.705,225.7778,9.336066286,2,1,false
197.824,218.1578,13.57199409,1,1,true
189.41,209.3778,15.39643575,1,1,true
177.717,199.8398,17.59832889,1,1,true
159.794,187.49,20.05526194,1,1,true
146.991,174.3472,20.91387663,1,1,true
138.715,162.5254,21.03140334,1,1,true
122.019,149.0472,21.08884215,1,1,true
107.199,134.9436,20.69851323,1,1,true
95.0895,122.0027,21.48945231,0,0,true
81.3136,108.86722,22.44810565,0,0,true
69.3443,94.99308,20.76284073,0,0,true
58.3275,82.25478,19.53858484,0,0,true
47.6551,70.346,18.66047782,0,0,true
38.0602,58.94014,17.12102222,0,0,true
29.0675,48.49092,15.95610794,0,0,true
21.3074,38.88354,14.67106909,0,0,true
15.0701,30.23206,12.99743134,0,0,true
9.65091,22.631222,11.2571156,0,0,true
5.82774,16.18473,9.265634847,0,0,true
2.83092,10.937414,7.384016676,0,0,true
0.980125,6.871959,5.636181817,0,0,true
0.06681,3.871301,3.909826621,0,0,true
0.119896,1.9650982,2.43146512,0,0,true
1.07401,1.0143522,1.118317625,0,0,true
2.83913,1.0159942,1.12165271,0,0,true
5.23161,1.8662912,2.190178317,0,0,true
7.87735,3.4283992,3.157582641,0,0,true
11.3401,5.67244,4.072822519,0,0,true
15.4319,8.544018,4.980542969,0,0,true
18.2515,11.626492,5.324576578,0,0,true
22.1256,15.00529,5.604904913,0,0,true
25.5029,18.5304,5.543467345,0,0,true
28.1804,21.89846,5.187076873,0,0,true
30.9914,25.01036,5.001715143,0,0,true
33.4548,28.05102,4.457211284,0,0,true
34.9666,30.61922,3.847184623,0,0,true
35.9832,32.71528,3.155611334,0,0,true
36.5117,34.38154,2.224695925,0,0,true
35.9832,35.3799,1.213027197,0,0,true
35.9832,35.88558,0.562392098,0,0,true
34.9666,35.88558,0.562392098,0,0,true
32.949,35.27874,1.417554055,0,0,true
30.5047,34.07734,2.350122111,0,0,true
28.6483,32.61036,3.048537237,0,0,true
25.5029,30.5143,3.686018092,0,0,true
21.7373,27.86844,4.374837012,0,0,true
18.2515,24.92894,5.000673437,0,0,true
15.4319,21.91438,5.331363534,0,0,true
11.9222,18.56916,5.297151283,0,0,true
9.39507,15.347594,4.910040386,0,0,true
6.05358,12.21085,4.816340032,0,0,true
3.77699,9.315948,4.624034476,0,0,true
2.02794,6.635156,4.040536547,0,0,true
0.904396,4.4315952,3.387997833,0,0,true
0.186284,2.589838,2.363279207,0,0,true
0.06681,1.392484,1.544363387,0,0,true
0.417562,0.7205984,0.798073591,0,0,true
1.45693,0.6063964,0.573480058,0,0,true
2.97213,1.0199432,1.221505673,0,0,true
5.03275,1.9892364,2.041953026,0,0,true
7.61943,3.4997604,2.88414769,0,0,true
9.91019,5.398286,3.422166529,0,0,true
13.1301,7.73292,3.994964832,0,0,true
15.4128,10.221054,4.15933761,0,0,true
19.351,13.084704,4.599872726,0,0,true
20.5268,15.666178,4.382660416,0,0,true
25.9233,18.8688,4.940244548,0,0,true
27.6906,21.7809,5.002846946,0,0,true
30.0217,24.70268,4.604020131,0,0,true
30.9643,27.02534,4.134660333,0,0,true
33.4266,29.6053,2.908857325,0,0,true
32.921,31.00484,2.317810668,0,0,true
32.4193,31.95058,1.417160431,0,0,true
31.9489,32.33602,0.944719475,0,0,true
30.9643,32.33602,0.944719475,0,0,true
30.5047,31.75164,1.003350367,0,0,true
25.4783,30.2631,2.780983779,0,0,true
22.9357,28.36638,3.936665519,0,0,true
21.3074,26.23808,4.368517663,0,0,true
17.1437,23.47396,4.962473716,0,0,true
14.0834,20.1897,4.564101087,0,0,true
10.4706,17.18816,5.11784813,0,0,true
7.37904,14.076828,5.466995587,0,0,true
4.46959,10.709266,5.071184388,0,0,true
1.90486,7.661498,4.809854977,0,0,true
0.476214,4.9400608,4.058792872,0,0,true
0.00770611,2.847482022,3.07172702,0,0,true
0.904396,1.552553222,1.774710549,0,0,true
3.60832,1.380299222,1.428907486,0,0,true
8.11176,2.621679222,3.372661601,0,0,true
14.75,5.476436422,6.06721385,0,0,true
24.2143,10.3177552,9.370872669,0,0,true
34.4494,17.026756,12.44914163,0,0,true
51.3255,26.570192,17.03590378,0,0,true
68.6557,38.67898,21.55371551,0,0,true
92.6326,54.2555,27.3107477,0,0,true
116.375,72.68764,32.56204622,1,1,true
145.988,94.99536,37.6289627,1,1,true
180.13,120.75626,43.83630273,1,1,true
215.273,150.07972,49.00536961,2,1,false
252.15,181.9832,53.93309579,2,1,false
290.526,216.8134,57.11064842,2,1,false
330.022,253.6202,59.31431499,3,2,false
365.478,290.6898,59.81917241,3,2,false
402.646,328.1644,59.45187618,4,5,false
438.034,365.3412,58.139208,4,5,false
469.296,401.0952,55.53875615,4,5,false
490.016,433.094,50.18492465,4,7,false
503.494,460.6972,40.76965765,5,9,false
517.154,483.5988,30.99867728,5,9,false
517.154,499.4228,20.257576,5,9,false
509.31,507.4256,11.30692429,5,9,false
499.671,509.3566,7.902246377,4,9,false
476.721,504.002,16.86072058,4,9,false
443.46,489.2632,29.7629515,4,5,false
402.646,466.3616,43.71944454,4,5,false
355.57,435.6136,57.76801748,3,5,false
313.058,398.291,65.76514581,3,2,false
254.945,353.9358,73.92582363,2,1,false
202.794,305.8026,79.22333338,2,1,false
152.301,255.7336,81.78465547,1,1,true
108.16,206.2516,81.12218949,1,1,true
70.0773,157.65546,73.57164416,0,0,true
40.2572,114.7179,64.7110382,0,0,true
17.1639,77.59188,53.89283482,0,0,true
3.93984,47.919648,42.00807722,0,0,true
0.0167025,26.2909885,29.09257563,0,0,true
5.62931,13.4013905,16.31308545,0,0,true
20.131,9.3761505,8.767944207,0,0,true
41.3162,14.2066105,16.95846679,0,0,true
68.6153,27.1417025,28.14548931,0,0,true
104.539,48.046162,39.49135404,1,0,false
141.776,75.2755,48.77801024,1,1,true
182.362,107.7217,56.30275363,1,1,true
224.164,144.29126,61.52734244,2,1,false
264.613,183.4908,63.65906452,2,1,false
302.364,223.0558,63.79735655,3,1,false
339.389,262.5784,62.04280537,3,2,false
368.655,299.837,57.60598203,3,5,false
393.887,333.7816,51.55486613,3,5,false
416.463,364.1516,44.92174047,4,5,false
428.896,389.458,36.20742838,4,5,false
441.511,409.8824,28.98594897,4,5,false
448.817,425.9148,21.74716228,4,5,false
446.959,436.5292,13.65198898,4,5,false
437.932,440.823,7.947312219,4,5,false
430.716,441.187,7.277958608,4,5,false
414.773,435.8394,13.84273291,4,5,false
397.379,425.5518,19.67292375,3,5,false
376.941,411.5482,24.86128172,3,5,false
355.479,395.0576,29.83405839,3,5,false
331.529,375.2202,33.00391451,3,2,false
306.875,353.6406,35.83043464,3,2,false
281.699,330.5046,37.82014636,2,2,true
253.468,305.81,40.15792584,2,1,false
224.164,279.547,42.42926449,2,1,false
200.302,253.3016,42.82086681,2,1,false
173.195,226.5656,42.74165484,1,1,true
149.068,200.0394,41.09557766,1,1,true
125.819,174.5096,39.21283288,1,1,true
102.801,150.237,38.3449911,1,1,true
81.3136,126.43932,36.37869,0,0,true
62.9987,104.40006,34.29143513,0,0,true
45.2947,83.6454,31.81214096,0,0,true
32.4193,64.96546,28.05730405,0,0,true
22.5172,48.9087,23.61185203,0,0,true
13.4501,35.336,19.46934814,0,0,true
6.04158,23.944576,15.49465582,0,0,true
2.14772,15.31518,12.32152787,0,0,true
0.089958,8.8493116,9.185578226,0,0,true
0.479586,4.4417888,5.558984542,0,0,true
3.29136,2.4100408,2.405361336,0,0,true
7.3923,2.6801848,2.933129451,0,0,true
12.8314,4.8169208,5.346691526,0,0,true
19.3724,8.6734092,7.574690169,0,0,true
27.7163,14.120752,9.703465336,0,0,true
35.9832,20.65912,11.44081049,0,0,true
47.0845,28.59756,13.51634775,0,0,true
53.8361,36.7985,13.99018979,0,0,true
65.1457,45.95316,14.69487521,0,0,true
74.5137,55.31264,15.07381407,0,0,true
81.3576,64.38752,14.15825677,0,0,true
88.5022,72.67106,13.60939982,0,0,true
93.4322,80.59028,11.22009406,0,0,true
98.4959,87.26032,9.528786012,0,0,true
101.127,92.58298,7.92694766,1,1,true
103.743,97.06006,6.116814131,1,1,true
102.851,99.92982,4.146747716,1,1,true
105.489,102.34118,2.664310316,1,1,true
95.137,101.6694,3.97654961,0,0,true
90.1153,99.46706,6.561312919,0,0,true
83.7057,95.4596,8.972756499,0,0,true
76.7616,90.24172,10.9646305,0,0,true
68.6557,82.87506,10.52414845,0,0,true
58.3647,75.5206,12.47991354,0,0,true
49.4904,67.39562,13.76120009,0,0,true
40.2572,58.70592,14.58083684,0,0,true
31.482,49.65,14.62437192,0,0,true
22.9591,40.51068,14.04493393,0,0,true
16.1098,32.0597,13.30960439,0,0,true
9.39507,24.040634,12.21588443,0,0,true
5.23161,17.035516,10.51612226,0,0,true
1.91159,11.121434,8.47799678,0,0,true
0.269767,6.5835674,6.367356036,0,0,true
0.184185,3.3984444,3.925902332,0,0,true
1.90486,1.9004024,2.043371178,0,0,true
5.42296,1.9386724,2.121650777,0,0,true
10.1885,3.5940544,4.253324648,0,0,true
16.0902,6.758141,6.469324352,0,0,true
21.7146,11.064224,7.987109061,0,0,true
27.6906,16.221372,8.870417087,0,0,true
34.4208,22.02094,9.502311956,0,0,true
41.3162,28.24648,9.99611688,0,0,true
47.6551,34.55946,10.36026321,0,0,true
55.7129,41.35912,10.96176229,0,0,true
60.3182,47.88464,10.49222509,0,0,true
65.777,54.15588,9.779653013,0,0,true
64.3999,58.77262,7.349788676,0,0,true
69.3443,63.11046,5.247724795,0,0,true
70.773,66.12248,4.146798916,0,0,true
68.6153,67.7819,2.623922471,0,0,true
65.1063,67.64776,2.765371593,0,0,true
60.9638,66.96054,3.948242972,0,0,true
55.0596,64.1036,6.274831085,0,0,true
