476	493.5	36	4	1	400.4	72	4	1	476	108	2	1	389.2	144	2	1	464.8	90	3	1	432.6
493.5	499.8	36	4	1	400.4	72	4	1	476	108	2	1	389.2	144	2	1	464.8	90	3	1	432.6
499.8	506.1	36	4	1	400.4	72	4	1	476	108	2	1	389.2	144	2	1	464.8	90	3	1	432.6
506.1	512.4	36	4	1	400.4	72	4	1	476	108	2	1	389.2	144	2	1	464.8	90	3	1	432.6
512.4	525	36	4	1	400.4	72	4	1	476	108	2	1	389.2	144	2	1	464.8	90	3	1	432.6
525	543.9	36	4	1	400.4	72	4	1	476	108	2	1	389.2	144	2	1	464.8	90	3	1	432.6
543.9	551.6	36	4	1	400.4	72	4	1	476	108	2	1	389.2	144	2	1	464.8	90	3	1	432.6
551.6	551.6	36	4	1	400.4	72	4	1	476	108	4	1	551.6	144	2	1	464.8	90	3	1	432.6
551.6	551.6	36	4	1	400.4	72	4	1	476	108	4	1	551.6	144	2	1	464.8	90	3	1	432.6
551.6	562.8	36	4	1	400.4	72	4	1	476	108	4	1	551.6	144	2	1	464.8	90	3	1	432.6
562.8	583.8	36	4	1	400.4	72	4	1	476	108	4	1	551.6	144	2	1	464.8	90	3	1	432.6
583.8	600.6	36	4	1	400.4	72	4	1	476	108	4	1	551.6	144	2	1	464.8	90	3	1	432.6
600.6	616	36	4	1	400.4	72	4	1	476	108	4	1	551.6	144	2	1	464.8	90	3	1	432.6
616	627.2	36	4	1	400.4	72	4	1	476	108	4	1	551.6	144	2	1	464.8	90	3	1	432.6
627.2	651.7	36	4	1	400.4	72	4	1	476	108	4	1	551.6	144	2	1	464.8	90	3	1	432.6
651.7	653.8	36	4	1	400.4	72	6	1	638.4	108	4	1	551.6	144	2	1	464.8	90	3	1	432.6
653.8	653.8	36	4	1	400.4	72	6	1	638.4	108	4	1	551.6	144	2	1	464.8	90	3	1	432.6
653.8	655.9	36	4	1	400.4	72	6	1	638.4	108	4	1	551.6	144	2	1	464.8	90	3	1	432.6
655.9	657.3	36	4	1	400.4	72	6	1	638.4	108	4	1	551.6	144	2	1	464.8	90	3	1	432.6
